pwsid,system_name,county,population,monitoring_end_date,lead_90th_ppb,includes_5th_liter_or_not,sampling_next_due_subject_to_change,year,month
MI0005821,ROSEVILLE APARTMENTS,MECOSTA,32.0,2016-12-31,0.0,N,2019-09-30 00:00:00,2016.0,12.0
MI0005821,ROSEVILLE APARTMENTS,MECOSTA,32.0,2019-12-31,0.0,N,2022-09-30 00:00:00,2019.0,12.0
MI0005821,ROSEVILLE APARTMENTS,MECOSTA,32.0,2022-12-31,0.0,N,2025-09-30 00:00:00,2022.0,12.0
MI0005820,"ROSEVILLE, CITY OF",MACOMB,47299.0,2017-12-31,1.0,N,2019-09-30 00:00:00,2017.0,12.0
MI0005820,"ROSEVILLE, CITY OF",MACOMB,47299.0,2019-12-31,9.0,Y,2020-09-30 00:00:00,2019.0,12.0
MI0005820,"ROSEVILLE, CITY OF",MACOMB,47299.0,2020-12-31,7.0,Y,2021-09-30 00:00:00,2020.0,12.0
MI0005820,"ROSEVILLE, CITY OF",MACOMB,47299.0,2021-12-31,8.0,Y,2022-09-30 00:00:00,2021.0,12.0
MI0005820,"ROSEVILLE, CITY OF",MACOMB,47299.0,2022-12-31,8.0,Y,2023-09-30 00:00:00,2022.0,12.0
MI0005820,"ROSEVILLE, CITY OF",MACOMB,47299.0,2023-12-31,10.0,Y,2024-09-30 00:00:00,2023.0,12.0
MI0040307,ROUND LAKE ESTATES,LENAWEE,30.0,2017-12-31,0.0,N,2020-09-30 00:00:00,2017.0,12.0
MI0040307,ROUND LAKE ESTATES,LENAWEE,30.0,2021-12-31,0.0,N,2022-09-30 00:00:00,2021.0,12.0
MI0040307,ROUND LAKE ESTATES,LENAWEE,30.0,2023-12-31,0.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040255,ROYAL ESTATES,KALAMAZOO,380.0,2018-12-31,1.0,N,2021-09-30 00:00:00,2018.0,12.0
MI0040255,ROYAL ESTATES,KALAMAZOO,380.0,2021-12-31,2.0,N,2024-09-30 00:00:00,2021.0,12.0
MI0005840,ROYAL OAK TOWNSHIP,OAKLAND,1881.0,2017-12-31,7.0,N,2019-09-30 00:00:00,2017.0,12.0
MI0005840,ROYAL OAK TOWNSHIP,OAKLAND,1881.0,2019-12-31,4.0,Y,2020-09-30 00:00:00,2019.0,12.0
MI0005840,ROYAL OAK TOWNSHIP,OAKLAND,1881.0,2020-09-30,22.0,Y,2021-06-30 00:00:00,2020.0,9.0
MI0005840,ROYAL OAK TOWNSHIP,OAKLAND,1881.0,2020-12-31,22.0,Y,2021-06-30 00:00:00,2020.0,12.0
MI0005840,ROYAL OAK TOWNSHIP,OAKLAND,1881.0,2021-06-30,7.0,Y,2021-12-31 00:00:00,2021.0,6.0
MI0005840,ROYAL OAK TOWNSHIP,OAKLAND,1881.0,2021-12-31,0.0,Y,2022-09-30 00:00:00,2021.0,12.0
MI0005840,ROYAL OAK TOWNSHIP,OAKLAND,1881.0,2022-12-31,0.0,Y,2023-09-30 00:00:00,2022.0,12.0
MI0005840,ROYAL OAK TOWNSHIP,OAKLAND,1869.0,2023-12-31,2.0,Y,2024-09-30 00:00:00,2023.0,12.0
MI0005830,"ROYAL OAK, CITY OF",OAKLAND,57236.0,2017-12-31,2.0,N,2019-09-30 00:00:00,2017.0,12.0
MI0005830,"ROYAL OAK, CITY OF",OAKLAND,57236.0,2019-09-30,23.0,Y,2020-06-30 00:00:00,2019.0,9.0
MI0005830,"ROYAL OAK, CITY OF",OAKLAND,57236.0,2019-12-31,23.0,Y,2020-06-30 00:00:00,2019.0,12.0
MI0005830,"ROYAL OAK, CITY OF",OAKLAND,57236.0,2020-06-30,15.0,Y,2020-12-31 00:00:00,2020.0,6.0
MI0005830,"ROYAL OAK, CITY OF",OAKLAND,57236.0,2020-12-31,12.0,Y,2021-09-30 00:00:00,2020.0,12.0
MI0005830,"ROYAL OAK, CITY OF",OAKLAND,57236.0,2021-12-31,10.0,Y,2022-09-30 00:00:00,2021.0,12.0
MI0005830,"ROYAL OAK, CITY OF",OAKLAND,57236.0,2022-12-31,7.0,Y,2023-09-30 00:00:00,2022.0,12.0
MI0005830,"ROYAL OAK, CITY OF",OAKLAND,57236.0,2023-12-31,12.0,Y,2024-09-30 00:00:00,2023.0,12.0
MI0005841,ROYAL VIEW RETIREMENT VILLAGE,MECOSTA,80.0,2018-12-31,1.0,N,2021-09-30 00:00:00,2018.0,12.0
MI0005841,ROYAL VIEW RETIREMENT VILLAGE,MECOSTA,80.0,2021-12-31,3.0,N,2024-09-30 00:00:00,2021.0,12.0
MI0005844,RUDYARD TOWNSHIP,CHIPPEWA,250.0,2018-12-31,0.0,N,2021-09-30 00:00:00,2018.0,12.0
MI0005844,RUDYARD TOWNSHIP,CHIPPEWA,250.0,2021-12-31,1.0,N,2024-09-30 00:00:00,2021.0,12.0
MI0040345,RUMBAUGH ESTATES LLC,MIDLAND,125.0,2017-12-31,0.0,N,2020-09-30 00:00:00,2017.0,12.0
MI0040345,RUMBAUGH ESTATES LLC,MIDLAND,125.0,2020-12-31,0.0,N,2023-09-30 00:00:00,2020.0,12.0
MI0040345,RUMBAUGH ESTATES LLC,MIDLAND,125.0,2023-12-31,0.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040495,RUSH LAKE MHP/CAMPGROUND,VAN BUREN,50.0,2018-12-31,0.0,N,2020-09-30 00:00:00,2018.0,12.0
MI0040495,RUSH LAKE MHP/CAMPGROUND,VAN BUREN,50.0,2020-12-31,0.0,N,2023-09-30 00:00:00,2020.0,12.0
MI0040495,RUSH LAKE MHP/CAMPGROUND,VAN BUREN,50.0,2023-12-31,8.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040104,RUSTIC ACRES PARK,CASS,108.0,2017-12-31,0.0,N,2020-09-30 00:00:00,2017.0,12.0
MI0040104,RUSTIC ACRES PARK,CASS,108.0,2020-12-31,0.0,N,2023-09-30 00:00:00,2020.0,12.0
MI0040104,RUSTIC ACRES PARK,CASS,108.0,2023-12-31,0.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0005849,SADDLE RIDGE CONDO ASSOC.,KENT,156.0,2016-12-31,0.0,N,2019-09-30 00:00:00,2016.0,12.0
MI0005849,SADDLE RIDGE CONDO ASSOC.,KENT,156.0,2019-12-31,0.0,N,2020-09-30 00:00:00,2019.0,12.0
MI0005849,SADDLE RIDGE CONDO ASSOC.,KENT,156.0,2020-12-31,2.0,N,2021-09-30 00:00:00,2020.0,12.0
MI0005849,SADDLE RIDGE CONDO ASSOC.,KENT,156.0,2021-12-31,0.0,N,2022-09-30 00:00:00,2021.0,12.0
MI0005849,SADDLE RIDGE CONDO ASSOC.,KENT,156.0,2022-12-31,0.0,N,2025-09-30 00:00:00,2022.0,12.0
MI0005860,SAGINAW CHARTER TOWNSHIP,SAGINAW,40840.0,2016-12-31,4.0,N,2019-09-30 00:00:00,2016.0,12.0
MI0005860,SAGINAW CHARTER TOWNSHIP,SAGINAW,40840.0,2019-12-31,2.0,N,2020-09-30 00:00:00,2019.0,12.0
MI0005860,SAGINAW CHARTER TOWNSHIP,SAGINAW,40840.0,2020-12-31,2.0,N,2021-09-30 00:00:00,2020.0,12.0
MI0005860,SAGINAW CHARTER TOWNSHIP,SAGINAW,40840.0,2021-12-31,2.0,N,2022-09-30 00:00:00,2021.0,12.0
MI0005860,SAGINAW CHARTER TOWNSHIP,SAGINAW,40840.0,2022-12-31,3.0,N,2023-09-30 00:00:00,2022.0,12.0
MI0005860,SAGINAW CHARTER TOWNSHIP,SAGINAW,40840.0,2023-12-31,2.0,N,2024-09-30 00:00:00,2023.0,12.0
MI0005850,"SAGINAW, CITY OF",SAGINAW,51508.0,2016-12-31,10.0,N,2019-09-30 00:00:00,2016.0,12.0
MI0005850,"SAGINAW, CITY OF",SAGINAW,51508.0,2019-12-31,13.0,Y,2020-09-30 00:00:00,2019.0,12.0
MI0005850,"SAGINAW, CITY OF",SAGINAW,51508.0,2020-12-31,15.0,Y,2021-09-30 00:00:00,2020.0,12.0
MI0005850,"SAGINAW, CITY OF",SAGINAW,51508.0,2021-12-31,5.0,Y,2022-09-30 00:00:00,2021.0,12.0
MI0005850,"SAGINAW, CITY OF",SAGINAW,51508.0,2022-12-31,11.0,Y,2023-09-30 00:00:00,2022.0,12.0
MI0005850,"SAGINAW, CITY OF",SAGINAW,51508.0,2023-12-31,4.0,Y,2024-09-30 00:00:00,2023.0,12.0
MI0005900,SALINE,WASHTENAW,9158.0,2017-12-31,2.0,N,2019-09-30 00:00:00,2017.0,12.0
MI0005900,SALINE,WASHTENAW,9158.0,2019-12-31,0.0,Y,2020-09-30 00:00:00,2019.0,12.0
MI0005900,SALINE,WASHTENAW,9158.0,2020-12-31,0.0,Y,2021-09-30 00:00:00,2020.0,12.0
MI0005900,SALINE,WASHTENAW,9158.0,2021-12-31,2.0,Y,2022-09-30 00:00:00,2021.0,12.0
MI0005900,SALINE,WASHTENAW,9158.0,2022-12-31,0.0,Y,2023-09-30 00:00:00,2022.0,12.0
MI0005900,SALINE,WASHTENAW,9158.0,2023-12-31,0.0,Y,2024-09-30 00:00:00,2023.0,12.0
MI0005901,SALINE VALLEY FARMS,WASHTENAW,36.0,2016-12-31,0.0,N,2019-09-30 00:00:00,2016.0,12.0
MI0005901,SALINE VALLEY FARMS,WASHTENAW,36.0,2019-12-31,0.0,N,2022-09-30 00:00:00,2019.0,12.0
MI0005901,SALINE VALLEY FARMS,WASHTENAW,36.0,2022-12-31,0.0,N,2025-09-30 00:00:00,2022.0,12.0
MI0005910,SAN MARINO VILLAS SUBDIVISION,OAKLAND,305.0,2018-12-31,1.0,N,2021-09-30 00:00:00,2018.0,12.0
MI0005910,SAN MARINO VILLAS SUBDIVISION,OAKLAND,305.0,2021-12-31,11.0,N,2024-09-30 00:00:00,2021.0,12.0
MI0005903,SAND BEACH TOWNSHIP,HURON,475.0,2017-12-31,1.0,N,2020-09-30 00:00:00,2017.0,12.0
MI0005903,SAND BEACH TOWNSHIP,HURON,475.0,2020-12-31,3.0,N,2023-09-30 00:00:00,2020.0,12.0
MI0005903,SAND BEACH TOWNSHIP,HURON,475.0,2023-12-31,2.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0005907,SAND LAKE,KENT,492.0,2017-12-31,0.0,N,2020-09-30 00:00:00,2017.0,12.0
MI0005907,SAND LAKE,KENT,360.0,2020-12-31,0.0,N,2023-09-30 00:00:00,2020.0,12.0
MI0005907,SAND LAKE,KENT,360.0,2023-12-31,0.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040592,SANDHILL ESTATES,LAPEER,75.0,2016-12-31,0.0,N,2019-09-30 00:00:00,2016.0,12.0
MI0040592,SANDHILL ESTATES,LAPEER,75.0,2019-12-31,0.0,N,2022-09-30 00:00:00,2019.0,12.0
MI0040592,SANDHILL ESTATES,LAPEER,75.0,2022-12-31,3.0,N,2025-09-30 00:00:00,2022.0,12.0
MI0005905,SANDHILL MANOR,ROSCOMMON,148.0,2018-12-31,0.0,N,2021-09-30 00:00:00,2018.0,12.0
MI0005905,SANDHILL MANOR,ROSCOMMON,148.0,2021-12-31,0.0,N,2024-09-30 00:00:00,2021.0,12.0
MI0040447,SANDPIPER ESTATES,SANILAC,215.0,2017-12-31,3.0,N,2020-09-30 00:00:00,2017.0,12.0
MI0040447,SANDPIPER ESTATES,SANILAC,215.0,2020-12-31,0.0,N,2023-09-30 00:00:00,2020.0,12.0
MI0040447,SANDPIPER ESTATES,SANILAC,215.0,2023-12-31,2.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0005920,"SANDUSKY, CITY OF",SANILAC,2679.0,2018-12-31,0.0,N,2021-09-30 00:00:00,2018.0,12.0
MI0005920,"SANDUSKY, CITY OF",SANILAC,2679.0,2021-12-31,0.0,N,2024-09-30 00:00:00,2021.0,12.0
MI0005911,SANDY PINES,ALLEGAN,85.0,2016-12-31,1.0,N,2019-09-30 00:00:00,2016.0,12.0
MI0005911,SANDY PINES,ALLEGAN,85.0,2019-12-31,3.0,N,2022-09-30 00:00:00,2019.0,12.0
MI0005911,SANDY PINES,ALLEGAN,85.0,2022-09-30,55.0,N,2023-06-30 00:00:00,2022.0,9.0
MI0005911,SANDY PINES,ALLEGAN,85.0,2022-12-31,55.0,N,2023-06-30 00:00:00,2022.0,12.0
MI0005911,SANDY PINES,ALLEGAN,85.0,2023-06-30,5.0,N,2023-12-31 00:00:00,2023.0,6.0
MI0005911,SANDY PINES,ALLEGAN,85.0,2023-12-31,0.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0005911,SANDY PINES,ALLEGAN,85.0,2022-12-31,55.0,N,2023-06-30 00:00:00,2022.0,12.0
MI0005925,SANILAC TOWNSHIP,SANILAC,674.0,2017-12-31,9.0,N,2020-09-30 00:00:00,2017.0,12.0
MI0005925,SANILAC TOWNSHIP,SANILAC,674.0,2020-12-31,2.0,N,2023-09-30 00:00:00,2020.0,12.0
MI0005925,SANILAC TOWNSHIP,SANILAC,674.0,2023-12-31,3.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040013,SAPPHIRE ESTATES MOBILE HOME PARK,ALLEGAN,138.0,2018-12-31,0.0,N,2021-09-30 00:00:00,2018.0,12.0
MI0040013,SAPPHIRE ESTATES MOBILE HOME PARK,ALLEGAN,138.0,2021-12-31,0.0,N,2024-09-30 00:00:00,2021.0,12.0
MI0005930,SARANAC,IONIA,1343.0,2017-12-31,3.0,N,2020-09-30 00:00:00,2017.0,12.0
MI0005930,SARANAC,IONIA,1343.0,2020-12-31,1.0,N,2023-09-30 00:00:00,2020.0,12.0
MI0005930,SARANAC,IONIA,1343.0,2023-12-31,1.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040575,SASHABAW MEADOWS MHP,OAKLAND,1278.0,2018-12-31,2.0,N,2021-09-30 00:00:00,2018.0,12.0
MI0040575,SASHABAW MEADOWS MHP,OAKLAND,1278.0,2021-12-31,2.0,N,2024-09-30 00:00:00,2021.0,12.0
MI0005950,SAULT STE MARIE,CHIPPEWA,14689.0,2016-12-31,1.0,N,2019-09-30 00:00:00,2016.0,12.0
MI0005950,SAULT STE MARIE,CHIPPEWA,14689.0,2019-12-31,0.0,N,2020-09-30 00:00:00,2019.0,12.0
MI0005950,SAULT STE MARIE,CHIPPEWA,14689.0,2020-12-31,2.0,N,2021-09-30 00:00:00,2020.0,12.0
MI0005950,SAULT STE MARIE,CHIPPEWA,14689.0,2021-12-31,2.0,N,2022-09-30 00:00:00,2021.0,12.0
MI0005950,SAULT STE MARIE,CHIPPEWA,14689.0,2022-12-31,2.0,N,2023-09-30 00:00:00,2022.0,12.0
MI0005950,SAULT STE MARIE,CHIPPEWA,14689.0,2023-12-31,1.0,N,2024-09-30 00:00:00,2023.0,12.0
MI0005970,SCHOOLCRAFT,KALAMAZOO,1525.0,2018-12-31,0.0,N,2021-09-30 00:00:00,2018.0,12.0
MI0005970,SCHOOLCRAFT,KALAMAZOO,1525.0,2021-12-31,0.0,Y,2024-09-30 00:00:00,2021.0,12.0
MI0005977,SCIO TOWNSHIP,WASHTENAW,8500.0,2017-12-31,1.0,N,2019-09-30 00:00:00,2017.0,12.0
MI0005977,SCIO TOWNSHIP,WASHTENAW,8500.0,2019-12-31,0.0,N,2020-09-30 00:00:00,2019.0,12.0
MI0005977,SCIO TOWNSHIP,WASHTENAW,8500.0,2020-12-31,1.0,N,2021-09-30 00:00:00,2020.0,12.0
MI0005977,SCIO TOWNSHIP,WASHTENAW,8500.0,2021-12-31,0.0,N,2022-09-30 00:00:00,2021.0,12.0
MI0005977,SCIO TOWNSHIP,WASHTENAW,8500.0,2022-12-31,0.0,Y,2023-09-30 00:00:00,2022.0,12.0
MI0005977,SCIO TOWNSHIP,WASHTENAW,8500.0,2023-12-31,0.0,N,2024-09-30 00:00:00,2023.0,12.0
MI0005980,"SCOTTVILLE, CITY OF",MASON,1214.0,2017-12-31,0.0,N,2020-09-30 00:00:00,2017.0,12.0
MI0005980,"SCOTTVILLE, CITY OF",MASON,1214.0,2020-12-31,0.0,N,2023-09-30 00:00:00,2020.0,12.0
MI0005980,"SCOTTVILLE, CITY OF",MASON,1214.0,2023-12-31,0.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0005990,SEBEWAING LIGHT & WATER,HURON,1759.0,2017-12-31,4.0,N,2020-09-30 00:00:00,2017.0,12.0
MI0005990,SEBEWAING LIGHT & WATER,HURON,1759.0,2020-12-31,9.0,Y,2023-09-30 00:00:00,2020.0,12.0
MI0005990,SEBEWAING LIGHT & WATER,HURON,1721.0,2023-12-31,14.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040168,SECORD MOBILE HOME PARK,GLADWIN,43.0,2017-12-31,6.0,N,2020-09-30 00:00:00,2017.0,12.0
MI0040168,SECORD MOBILE HOME PARK,GLADWIN,43.0,2020-12-31,0.0,N,2023-09-30 00:00:00,2020.0,12.0
MI0040024,SELKIRK LAKE MOBILE HOME PARK,ALLEGAN,62.0,2017-12-31,0.0,N,2020-09-30 00:00:00,2017.0,12.0
MI0040024,SELKIRK LAKE MOBILE HOME PARK,ALLEGAN,62.0,2020-12-31,1.0,N,2023-09-30 00:00:00,2020.0,12.0
MI0040024,SELKIRK LAKE MOBILE HOME PARK,ALLEGAN,62.0,2023-12-31,0.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0005991,SENEY TOWNSHIP,SCHOOLCRAFT,100.0,2016-12-31,1.0,N,2019-09-30 00:00:00,2016.0,12.0
MI0005991,SENEY TOWNSHIP,SCHOOLCRAFT,100.0,2019-12-31,1.0,N,2022-09-30 00:00:00,2019.0,12.0
MI0005991,SENEY TOWNSHIP,SCHOOLCRAFT,100.0,2022-12-31,0.0,N,2025-09-30 00:00:00,2022.0,12.0
MI0040025,SHADY ACRES MOBILE VILLAGE,ALLEGAN,130.0,2017-12-31,0.0,N,2020-09-30 00:00:00,2017.0,12.0
MI0040025,SHADY ACRES MOBILE VILLAGE,ALLEGAN,130.0,2020-12-31,1.0,N,2023-09-30 00:00:00,2020.0,12.0
MI0040025,SHADY ACRES MOBILE VILLAGE,ALLEGAN,147.0,2023-12-31,1.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040496,SHADY BROOK MOBILE HOME PARK,VAN BUREN,50.0,2018-12-31,0.0,N,2021-09-30 00:00:00,2018.0,12.0
MI0040496,SHADY BROOK MOBILE HOME PARK,VAN BUREN,50.0,2021-12-31,0.0,N,2024-09-30 00:00:00,2021.0,12.0
MI0040026,SHANGRAI-LA VILLAGE,ALLEGAN,165.0,2018-12-31,0.0,N,2021-09-30 00:00:00,2018.0,12.0
MI0040026,SHANGRAI-LA VILLAGE,ALLEGAN,165.0,2021-12-31,0.0,N,2024-09-30 00:00:00,2021.0,12.0
MI0005995,SHANTY CREEK - WATARS ASSOCIATION,ANTRIM,1250.0,2018-12-31,0.0,N,2019-09-30 00:00:00,2018.0,12.0
MI0005995,SHANTY CREEK - WATARS ASSOCIATION,ANTRIM,1250.0,2019-12-31,3.0,N,2020-09-30 00:00:00,2019.0,12.0
MI0005995,SHANTY CREEK - WATARS ASSOCIATION,ANTRIM,1250.0,2020-12-31,4.0,N,2021-06-30 00:00:00,2020.0,12.0
MI0005995,SHANTY CREEK - WATARS ASSOCIATION,ANTRIM,1250.0,2021-06-30,0.0,N,2021-12-31 00:00:00,2021.0,6.0
MI0005995,SHANTY CREEK - WATARS ASSOCIATION,ANTRIM,1250.0,2021-12-31,1.0,N,2022-09-30 00:00:00,2021.0,12.0
MI0005995,SHANTY CREEK - WATARS ASSOCIATION,ANTRIM,1250.0,2022-12-31,0.0,N,2023-09-30 00:00:00,2022.0,12.0
MI0005995,SHANTY CREEK - WATARS ASSOCIATION,ANTRIM,1250.0,2023-12-31,0.0,N,2024-09-30 00:00:00,2023.0,12.0
MI0001073,SHAWONO CENTER - DHS,CRAWFORD,40.0,2017-12-31,3.0,N,2020-09-30 00:00:00,2017.0,12.0
MI0001073,SHAWONO CENTER - DHS,CRAWFORD,40.0,2020-12-31,1.0,N,2023-09-30 00:00:00,2020.0,12.0
MI0001073,SHAWONO CENTER - DHS,CRAWFORD,40.0,2023-12-31,2.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0006000,SHELBY,OCEANA,1898.0,2018-12-31,4.0,N,2019-06-30 00:00:00,2018.0,12.0
MI0006000,SHELBY,OCEANA,2065.0,2019-12-31,3.0,Y,2020-06-30 00:00:00,2019.0,12.0
MI0006000,SHELBY,OCEANA,2065.0,2020-06-30,4.0,Y,2020-12-31 00:00:00,2020.0,6.0
MI0006000,SHELBY,OCEANA,2065.0,2020-12-31,4.0,Y,2021-09-30 00:00:00,2020.0,12.0
MI0006000,SHELBY,OCEANA,2065.0,2021-12-31,4.0,Y,2022-09-30 00:00:00,2021.0,12.0
MI0006000,SHELBY,OCEANA,1964.0,2022-12-31,4.0,Y,2023-09-30 00:00:00,2022.0,12.0
MI0006000,SHELBY,OCEANA,1964.0,2023-12-31,2.0,Y,2024-09-30 00:00:00,2023.0,12.0
MI0006010,SHELBY TOWNSHIP,MACOMB,72000.0,2017-12-31,0.0,N,2019-09-30 00:00:00,2017.0,12.0
MI0006010,SHELBY TOWNSHIP,MACOMB,72000.0,2019-12-31,0.0,N,2020-09-30 00:00:00,2019.0,12.0
MI0006010,SHELBY TOWNSHIP,MACOMB,72000.0,2020-12-31,0.0,N,2021-09-30 00:00:00,2020.0,12.0
MI0006010,SHELBY TOWNSHIP,MACOMB,72000.0,2021-12-31,0.0,N,2022-09-30 00:00:00,2021.0,12.0
MI0006010,SHELBY TOWNSHIP,MACOMB,72000.0,2022-12-31,0.0,N,2023-09-30 00:00:00,2022.0,12.0
MI0006010,SHELBY TOWNSHIP,MACOMB,72000.0,2023-12-31,0.0,N,2024-09-30 00:00:00,2023.0,12.0
MI0006025,SHELDON DUNES,OTTAWA,176.0,2018-12-31,3.0,N,2021-09-30 00:00:00,2018.0,12.0
MI0006025,SHELDON DUNES,OTTAWA,176.0,2021-12-31,2.0,N,2024-09-30 00:00:00,2021.0,12.0
MI0006030,"SHEPHERD, VILLAGE OF",ISABELLA,1515.0,2018-12-31,0.0,N,2021-09-30 00:00:00,2018.0,12.0
MI0006030,"SHEPHERD, VILLAGE OF",ISABELLA,1515.0,2021-12-31,0.0,N,2022-06-30 00:00:00,2021.0,12.0
MI0006030,"SHEPHERD, VILLAGE OF",ISABELLA,1515.0,2022-06-30,1.0,Y,2022-12-31 00:00:00,2022.0,6.0
MI0006040,SHERIDAN,MONTCALM,649.0,2017-12-31,2.0,N,2020-09-30 00:00:00,2017.0,12.0
MI0006040,SHERIDAN,MONTCALM,649.0,2020-12-31,1.0,N,2023-09-30 00:00:00,2020.0,12.0
MI0006040,SHERIDAN,MONTCALM,649.0,2023-12-31,11.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040351,SHERIDAN ESTATES,MONTCALM,65.0,2018-12-31,2.0,N,2021-09-30 00:00:00,2018.0,12.0
MI0040351,SHERIDAN ESTATES,MONTCALM,65.0,2021-12-31,0.0,N,2024-09-30 00:00:00,2021.0,12.0
MI0040242,SHERMAN OAKS,JACKSON,915.0,2017-12-31,0.0,N,2020-09-30 00:00:00,2017.0,12.0
MI0040242,SHERMAN OAKS,JACKSON,915.0,2020-12-31,0.0,N,2023-09-30 00:00:00,2020.0,12.0
MI0040242,SHERMAN OAKS,JACKSON,915.0,2023-12-31,0.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0002590,SHERMAN TOWNSHIP,KEWEENAW,40.0,2018-12-31,1.0,N,2019-09-30 00:00:00,2018.0,12.0
MI0002590,SHERMAN TOWNSHIP,KEWEENAW,40.0,2019-12-31,1.0,N,2020-09-30 00:00:00,2019.0,12.0
MI0002590,SHERMAN TOWNSHIP,KEWEENAW,40.0,2020-12-31,3.0,N,2021-06-30 00:00:00,2020.0,12.0
MI0002590,SHERMAN TOWNSHIP,KEWEENAW,40.0,2021-06-30,1.0,N,2021-12-31 00:00:00,2021.0,6.0
MI0002590,SHERMAN TOWNSHIP,KEWEENAW,40.0,2021-12-31,1.0,N,2022-06-30 00:00:00,2021.0,12.0
MI0002590,SHERMAN TOWNSHIP,KEWEENAW,40.0,2022-06-30,0.0,N,2022-12-31 00:00:00,2022.0,6.0
MI0002590,SHERMAN TOWNSHIP,KEWEENAW,40.0,2023-06-30,0.0,N,2023-12-31 00:00:00,2023.0,6.0
MI0002590,SHERMAN TOWNSHIP,KEWEENAW,40.0,2023-12-31,1.0,N,2024-06-30 00:00:00,2023.0,12.0
MI0002590,SHERMAN TOWNSHIP,KEWEENAW,40.0,2024-06-30,0.0,N,2025-09-30 00:00:00,2024.0,6.0
MI0002590,SHERMAN TOWNSHIP,KEWEENAW,40.0,2022-12-31,0.0,N,2023-06-30 00:00:00,2022.0,12.0
MI0006042,SHERWOOD SHORES CONDOMINIUMS,BERRIEN,90.0,2018-12-31,3.0,N,2019-06-30 00:00:00,2018.0,12.0
MI0006042,SHERWOOD SHORES CONDOMINIUMS,BERRIEN,90.0,2019-06-30,99.0,N,2019-12-31 00:00:00,2019.0,6.0
MI0006042,SHERWOOD SHORES CONDOMINIUMS,BERRIEN,90.0,2019-12-31,3.0,N,2020-06-30 00:00:00,2019.0,12.0
MI0006042,SHERWOOD SHORES CONDOMINIUMS,BERRIEN,90.0,2020-06-30,8.0,N,2020-12-31 00:00:00,2020.0,6.0
MI0006042,SHERWOOD SHORES CONDOMINIUMS,BERRIEN,90.0,2020-12-31,2.0,N,2021-09-30 00:00:00,2020.0,12.0
MI0006042,SHERWOOD SHORES CONDOMINIUMS,BERRIEN,90.0,2021-12-31,1.0,N,2022-09-30 00:00:00,2021.0,12.0
MI0006042,SHERWOOD SHORES CONDOMINIUMS,BERRIEN,90.0,2022-12-31,1.0,N,2023-09-30 00:00:00,2022.0,12.0
MI0006042,SHERWOOD SHORES CONDOMINIUMS,BERRIEN,90.0,2023-12-31,1.0,N,2024-09-30 00:00:00,2023.0,12.0
MI0006070,SHOREWOOD HILLS SUBDIVISION,OAKLAND,256.0,2018-12-31,5.0,N,2021-09-30 00:00:00,2018.0,12.0
MI0006070,SHOREWOOD HILLS SUBDIVISION,OAKLAND,256.0,2021-12-31,2.0,N,2024-09-30 00:00:00,2021.0,12.0
MI0006070,SHOREWOOD HILLS SUBDIVISION,OAKLAND,256.0,2024-09-30,18.0,N,2025-06-30 00:00:00,2024.0,9.0
MI0040519,SILVER CREEK ESTATES MOBILE HOME COURT,MARQUETTE,260.0,2018-12-31,0.0,N,2021-09-30 00:00:00,2018.0,12.0
MI0040519,SILVER CREEK ESTATES MOBILE HOME COURT,MARQUETTE,260.0,2021-12-31,0.0,N,2024-09-30 00:00:00,2021.0,12.0
MI0040322,SILVER LAKE MOBILE HOME PARK,LIVINGSTON,68.0,2017-12-31,0.0,N,2020-09-30 00:00:00,2017.0,12.0
MI0040322,SILVER LAKE MOBILE HOME PARK,LIVINGSTON,68.0,2020-12-31,0.0,N,2023-09-30 00:00:00,2020.0,12.0
MI0040322,SILVER LAKE MOBILE HOME PARK,LIVINGSTON,68.0,2023-12-31,3.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040175,SILVER LAKE VIEW MOBILE HOME PARK,GRAND TRAVERSE,98.0,2017-12-31,0.0,N,2020-09-30 00:00:00,2017.0,12.0
MI0040175,SILVER LAKE VIEW MOBILE HOME PARK,GRAND TRAVERSE,98.0,2020-12-31,0.0,N,2023-09-30 00:00:00,2020.0,12.0
MI0040175,SILVER LAKE VIEW MOBILE HOME PARK,GRAND TRAVERSE,98.0,2023-12-31,0.0,N,2026-09-30 00:00:00,2023.0,12.0
